"add","file","PRECTOT","PRECSNO","QSH","RHOA","SPEED","TLML","year","month","date"
"Beaumont, TX","201509.nc4",8.65383080963511e-05,0,0.0187888564541936,1.1677023768425,4.18879795074463,299.486251831055,"2015","09",2015-09-01
"Beaumont, TX","201510.nc4",7.02054639987182e-05,0,0.0143081224523485,1.18668383359909,5.63408517837524,295.597320556641,"2015","10",2015-10-01
"Beaumont, TX","201511.nc4",6.75570190651342e-05,0,0.0126642095856369,1.20924091339111,5.49161672592163,291.196258544922,"2015","11",2015-11-01
"Beaumont, TX","201512.nc4",5.05006591993151e-05,0,0.0108230714686215,1.2194727063179,6.20549345016479,288.605682373047,"2015","12",2015-12-01
"Beaumont, TX","201601.nc4",3.46823853760725e-05,5.95392624092028e-10,0.0078677146229893,1.24436807632446,5.60814237594604,284.133163452148,"2016","01",2016-01-01
"Beaumont, TX","201602.nc4",1.29706099869509e-05,0,0.00904792174696922,1.23072516918182,6.03600215911865,287.243667602539,"2016","02",2016-02-01
"Beaumont, TX","201603.nc4",3.80669789592503e-05,0,0.0123389414511621,1.20368027687073,6.50372791290283,291.527145385742,"2016","03",2016-03-01
"Beaumont, TX","201604.nc4",8.40758293634281e-05,0,0.0140880034305155,1.19211453199387,6.03608512878418,294.146209716797,"2016","04",2016-04-01
"Beaumont, TX","201605.nc4",6.23852320131846e-05,0,0.0172776784747839,1.17864799499512,5.14988613128662,296.985809326172,"2016","05",2016-05-01
"Beaumont, TX","201606.nc4",5.18081888003508e-05,0,0.0208786018192768,1.16313511133194,4.16816425323486,300.457855224609,"2016","06",2016-06-01
"Beaumont, TX","201607.nc4",2.11123360713827e-05,0,0.0215041590854526,1.15803247690201,4.58537268638611,302.053268432617,"2016","07",2016-07-01
"Beaumont, TX","201608.nc4",7.07197068550158e-05,0,0.0216253995895386,1.15904587507248,4.10777997970581,301.361419677734,"2016","08",2016-08-01
"Beaumont, TX","201609.nc4",2.38567126871203e-05,0,0.0206397604197264,1.16469836235046,3.96835684776306,300.424301147461,"2016","09",2016-09-01
"Beaumont, TX","201610.nc4",4.80949142911413e-06,0,0.015452619176358,1.18504083156586,4.69770431518555,296.714508056641,"2016","10",2016-10-01
"Beaumont, TX","201611.nc4",2.25440480789985e-05,0,0.0119552724063396,1.20628321170807,5.21137762069702,292.365829467773,"2016","11",2016-11-01
"Beaumont, TX","201612.nc4",0.000105805196653819,3.44327143159779e-14,0.0100297573953867,1.23036348819733,6.0701220035553,287.283905029297,"2016","12",2016-12-01
"Beloit, WI-IL","200001.nc4",1.4605649994337e-05,1.2540187981358e-05,0.00223317299969494,1.28635907173157,7.70440864562988,267.140884399414,"2000","01",2000-01-01
"Beloit, WI-IL","200002.nc4",2.05371206902782e-05,1.06143206721754e-05,0.00342928129248321,1.25906819105148,8.27762651443481,272.506103515625,"2000","02",2000-02-01
"Beloit, WI-IL","200003.nc4",2.18761524592992e-05,3.75829699805763e-06,0.00464281463064253,1.22863471508026,6.96701502799988,278.607955932617,"2000","03",2000-03-01
"Beloit, WI-IL","200004.nc4",8.23224800114986e-05,7.0241305820673e-06,0.00520517933182418,1.21613901853561,7.37028455734253,281.017333984375,"2000","04",2000-04-01
"Beloit, WI-IL","200005.nc4",7.40806244721171e-05,0,0.00955498917028308,1.17533528804779,7.07927894592285,289.032501220703,"2000","05",2000-05-01
"Beloit, WI-IL","200006.nc4",4.02408477384597e-05,0,0.0117822107858956,1.16674113273621,6.99947547912598,291.768081665039,"2000","06",2000-06-01
"Beloit, WI-IL","200007.nc4",4.40290750702843e-05,0,0.0135989487171173,1.1580873131752,5.5794689655304,293.859924316406,"2000","07",2000-07-01
"Beloit, WI-IL","200008.nc4",1.33970170281827e-05,0,0.0131031610071659,1.15607857704163,5.60837149620056,294.727828979492,"2000","08",2000-08-01
"Beloit, WI-IL","200009.nc4",2.59160169662209e-05,0,0.009404007345438,1.17617619037628,7.22985315322876,290.18132019043,"2000","09",2000-09-01
"Beloit, WI-IL","200010.nc4",9.91259457805427e-06,2.61113596022877e-10,0.00682841893285513,1.20440608263016,7.04359126091003,285.202911376953,"2000","10",2000-10-01
"Beloit, WI-IL","200011.nc4",2.62641679000808e-05,9.75546254267101e-06,0.00375608634203672,1.24590104818344,7.34847664833069,274.457977294922,"2000","11",2000-11-01
"Beloit, WI-IL","200012.nc4",2.65890603259322e-05,2.6527155569056e-05,0.00158678501611575,1.31393802165985,6.60997939109802,262.337707519531,"2000","12",2000-12-01
"Beloit, WI-IL","200101.nc4",1.46452625813254e-05,8.93411743163597e-06,0.00219331250991672,1.28909683227539,6.84469366073608,266.151473999023,"2001","01",2001-01-01
"Beloit, WI-IL","200102.nc4",3.76141360902693e-05,1.63443892233772e-05,0.00232212827540934,1.29155248403549,7.13562726974487,266.447982788086,"2001","02",2001-02-01
"Beloit, WI-IL","200103.nc4",1.43255829243571e-05,6.3177581068885e-06,0.00331287446897477,1.25532495975494,6.84608125686646,272.89533996582,"2001","03",2001-03-01
"Beloit, WI-IL","200104.nc4",2.65007429334219e-05,4.01462145305231e-07,0.00670749903656542,1.20601540803909,8.77552223205566,283.288513183594,"2001","04",2001-04-01
"Beloit, WI-IL","200105.nc4",3.62337250408018e-05,0,0.00928689492866397,1.17999863624573,6.99748539924622,288.427337646484,"2001","05",2001-05-01
"Beloit, WI-IL","200106.nc4",4.67133013444254e-05,0,0.0122910020872951,1.1649557352066,5.93272924423218,292.460510253906,"2001","06",2001-06-01
"Beloit, WI-IL","200107.nc4",2.99188104690984e-05,0,0.013736623339355,1.14809942245483,5.1014518737793,296.510665893555,"2001","07",2001-07-01
"Beloit, WI-IL","200108.nc4",3.31011233356548e-05,0,0.012924297247082,1.1510237455368,5.44506239891052,295.866058349609,"2001","08",2001-08-01
"Beloit, WI-IL","200109.nc4",5.47592699149391e-05,0,0.00932512758299708,1.18267112970352,6.49064373970032,289.054077148438,"2001","09",2001-09-01
"Beloit, WI-IL","200110.nc4",3.93255359085742e-05,3.11168191213795e-09,0.00635485351085663,1.20782423019409,7.93296074867249,282.786651611328,"2001","10",2001-10-01
"Beloit, WI-IL","200111.nc4",1.66300142154796e-05,7.13284888931298e-08,0.00579776125960052,1.21801298856735,7.8461902141571,281.020523071289,"2001","11",2001-11-01
"Beloit, WI-IL","200112.nc4",1.0608499906084e-05,2.27275540964911e-06,0.00355631415732205,1.25561505556107,7.42914462089539,272.394638061523,"2001","12",2001-12-01
"Beloit, WI-IL","200201.nc4",1.16290084406501e-05,1.07368468889035e-05,0.00294155976735055,1.26293456554413,7.75873589515686,270.586486816406,"2002","01",2002-01-01
"Beloit, WI-IL","200202.nc4",2.01591283257585e-05,5.50812978872273e-06,0.00314578786492348,1.25951021909714,8.9077000617981,271.887359619141,"2002","02",2002-02-01
"Beloit, WI-IL","200203.nc4",3.3057362998079e-05,1.21184189083579e-05,0.00340804131701589,1.25813239812851,8.30567455291748,272.592529296875,"2002","03",2002-03-01
"Beloit, WI-IL","200204.nc4",6.07805868639844e-05,1.50243713505915e-05,0.00639266986399889,1.21605294942856,7.90967297554016,281.393325805664,"2002","04",2002-04-01
"Beloit, WI-IL","200205.nc4",5.53368263354059e-05,1.81205331273304e-06,0.00774293811991811,1.19885087013245,7.35701847076416,285.064636230469,"2002","05",2002-05-01
"Beloit, WI-IL","200206.nc4",3.7296742448234e-05,0,0.0136088165454566,1.1570953130722,6.09249639511108,293.975341796875,"2002","06",2002-06-01
"Beloit, WI-IL","200207.nc4",1.63656404765788e-05,0,0.0142186591401696,1.1455705165863,5.5978889465332,297.361602783203,"2002","07",2002-07-01
"Beloit, WI-IL","200208.nc4",3.56724176526768e-05,0,0.0124608962796628,1.15479069948196,5.40861248970032,295.472183227539,"2002","08",2002-08-01
"Beloit, WI-IL","200209.nc4",1.94778249351657e-05,0,0.0101324315182865,1.16731613874435,5.84765338897705,292.327209472656,"2002","09",2002-09-01
"Beloit, WI-IL","200210.nc4",3.7676996726077e-05,2.13180420871595e-07,0.00575451832264662,1.21885788440704,6.81348371505737,281.197723388672,"2002","10",2002-10-01
"Beloit, WI-IL","200211.nc4",8.15268094811472e-06,2.56202736181876e-06,0.00368965766392648,1.24487715959549,6.9453809261322,274.602066040039,"2002","11",2002-11-01
"Beloit, WI-IL","200212.nc4",1.54816580106854e-05,3.71447833913408e-06,0.00279488041996956,1.26489567756653,7.75689458847046,270.550094604492,"2002","12",2002-12-01
"Beloit, WI-IL","200301.nc4",7.11449501977768e-06,6.96374058861693e-06,0.00172759231645614,1.29859173297882,7.7541024684906,264.811752319336,"2003","01",2003-01-01
"Beloit, WI-IL","200302.nc4",7.4735480666277e-06,6.61105286781094e-06,0.00194656831445172,1.28737717866898,7.68784761428833,266.369781494141,"2003","02",2003-02-01
"Beloit, WI-IL","200303.nc4",2.70797063421924e-05,9.59910403253161e-06,0.00368543702643365,1.24554520845413,7.31562924385071,274.181701660156,"2003","03",2003-03-01
"Beloit, WI-IL","200304.nc4",3.6681876736111e-05,1.07836358438362e-05,0.00532855582423508,1.21516394615173,7.95865893363953,281.118225097656,"2003","04",2003-04-01
"Beloit, WI-IL","200305.nc4",6.31279253866524e-05,0,0.00767901469953358,1.19012236595154,7.5714328289032,286.334381103516,"2003","05",2003-05-01
"Beloit, WI-IL","200306.nc4",1.66351192092407e-05,0,0.0101164393126965,1.16596400737762,5.7178156375885,291.97509765625,"2003","06",2003-06-01
"Beloit, WI-IL","200307.nc4",8.86761627043597e-05,0,0.0123501373454928,1.15008813142776,5.67942905426025,295.816848754883,"2003","07",2003-07-01
"Beloit, WI-IL","200308.nc4",8.63758168634376e-06,0,0.0119406143203378,1.14901459217072,5.49696946144104,296.805892944336,"2003","08",2003-08-01
"Beloit, WI-IL","200309.nc4",3.16462383125327e-05,0,0.00814438750967383,1.17608773708344,6.88330769538879,290.359008789062,"2003","09",2003-09-01
"Beloit, WI-IL","200310.nc4",1.59448154590791e-05,6.62368798698409e-10,0.00568907824344933,1.20316410064697,6.91337132453918,283.738540649414,"2003","10",2003-10-01
"Beloit, WI-IL","200311.nc4",6.53453935228754e-05,2.72719972826962e-07,0.00433699646964669,1.23748338222504,7.67031621932983,276.435424804688,"2003","11",2003-11-01
"Beloit, WI-IL","200312.nc4",2.10328789762571e-05,6.01236979491659e-06,0.00293050392065197,1.26446050405502,7.69050931930542,270.874893188477,"2003","12",2003-12-01
"Beloit, WI-IL","200401.nc4",1.28925748867914e-05,1.2024647276121e-05,0.0019068360561505,1.29956889152527,7.88294911384583,264.368041992188,"2004","01",2004-01-01
"Beloit, WI-IL","200402.nc4",1.72577229022863e-05,1.05470303424227e-05,0.00272942334413528,1.27713805437088,7.30950927734375,269.261001586914,"2004","02",2004-02-01
"Beloit, WI-IL","200403.nc4",6.37836965324823e-05,6.20625860392465e-06,0.00464097945950925,1.23863744735718,8.56471300125122,276.726623535156,"2004","03",2004-03-01
"Beloit, WI-IL","200404.nc4",1.90688679140294e-05,1.75070624663931e-08,0.00608631782233715,1.21052551269531,8.23077487945557,282.296966552734,"2004","04",2004-04-01
"Beloit, WI-IL","200405.nc4",6.86022649460938e-05,0,0.00997852254658937,1.18193167448044,7.05952382087708,287.931488037109,"2004","05",2004-05-01
"Beloit, WI-IL","200406.nc4",5.52460915059783e-05,0,0.0122529044747353,1.16640484333038,5.94433426856995,292.014038085938,"2004","06",2004-06-01
"Beloit, WI-IL","200407.nc4",3.16126433972386e-05,0,0.0138295544311404,1.15678960084915,5.5613477230072,293.880401611328,"2004","07",2004-07-01
"Beloit, WI-IL","200408.nc4",3.84017312171636e-05,0,0.0116931865923107,1.16721791028976,5.67957067489624,292.023345947266,"2004","08",2004-08-01
"Beloit, WI-IL","200409.nc4",7.18838646207587e-06,0,0.00977385276928544,1.17032617330551,6.37236666679382,292.445419311523,"2004","09",2004-09-01
"Beloit, WI-IL","200410.nc4",3.00038173008943e-05,5.16633125169363e-11,0.00635698880068958,1.19990348815918,7.74720048904419,284.321929931641,"2004","10",2004-10-01
"Beloit, WI-IL","200411.nc4",4.18960571550997e-05,5.35470690010698e-07,0.00455807289108634,1.23488759994507,6.91273355484009,278.017364501953,"2004","11",2004-11-01
"Beloit, WI-IL","200412.nc4",1.50660562212579e-05,3.00622434679099e-06,0.00285249867010862,1.27040904760361,8.15088081359863,269.722015380859,"2004","12",2004-12-01
"Beloit, WI-IL","200501.nc4",4.11909441027092e-05,2.6742691261461e-05,0.00209578359499574,1.29765611886978,7.17638754844666,265.814529418945,"2005","01",2005-01-01
"Beloit, WI-IL","200502.nc4",2.35548068303615e-05,9.36254582484253e-06,0.00319631700403988,1.26233869791031,6.50504994392395,271.917587280273,"2005","02",2005-02-01
"Beloit, WI-IL","200503.nc4",1.47059331538912e-05,7.22394725016784e-06,0.00347368128132075,1.24656313657761,6.98897218704224,273.673904418945,"2005","03",2005-03-01
"Beloit, WI-IL","200504.nc4",3.21491052091005e-05,5.86959778559049e-08,0.0062602749094367,1.20406466722488,7.55166435241699,283.379913330078,"2005","04",2005-04-01
"Beloit, WI-IL","200505.nc4",2.61322375081363e-05,2.89585317531094e-11,0.00764451920986176,1.19137734174728,7.02685260772705,286.475845336914,"2005","05",2005-05-01
"Beloit, WI-IL","200506.nc4",1.86004290299024e-05,0,0.0128885172307491,1.14681005477905,6.4035370349884,296.132934570312,"2005","06",2005-06-01
"Beloit, WI-IL","200507.nc4",1.84184818863287e-05,0,0.0119947493076324,1.14662778377533,5.73013997077942,297.120895385742,"2005","07",2005-07-01
"Beloit, WI-IL","200508.nc4",8.10652181826299e-06,0,0.0112200095318258,1.1493975520134,5.3003261089325,296.493133544922,"2005","08",2005-08-01
"Beloit, WI-IL","200509.nc4",3.3149020964629e-05,0,0.0100344358943403,1.16351789236069,6.51308846473694,293.578018188477,"2005","09",2005-09-01
"Beloit, WI-IL","200510.nc4",5.82357529310684e-06,0,0.00677502457983792,1.20154702663422,6.7079644203186,284.997909545898,"2005","10",2005-10-01
"Beloit, WI-IL","200511.nc4",3.35289496433688e-05,3.65072560271074e-06,0.00416107103228569,1.23126411437988,8.89449453353882,276.921112060547,"2005","11",2005-11-01
"Beloit, WI-IL","200512.nc4",1.30612029352051e-05,1.21206053336209e-05,0.00235189683735371,1.28297418355942,6.55332541465759,266.818069458008,"2005","12",2005-12-01
"Beloit, WI-IL","200601.nc4",2.55892027780646e-05,7.68096720094036e-06,0.00339306239038706,1.24897706508636,7.95895075798035,272.946090698242,"2006","01",2006-01-01
"Beloit, WI-IL","200602.nc4",1.63992240231892e-05,1.48780559356965e-05,0.0023424404207617,1.27676427364349,7.82850337028503,268.585220336914,"2006","02",2006-02-01
"Beloit, WI-IL","200603.nc4",5.90277559240349e-05,9.70308610703796e-06,0.00392338039819151,1.24635738134384,7.5476758480072,275.050140380859,"2006","03",2006-03-01
"Beloit, WI-IL","200604.nc4",4.38811421190621e-05,5.66994884820815e-07,0.00645794509910047,1.20214319229126,8.64198589324951,283.601486206055,"2006","04",2006-04-01
"Beloit, WI-IL","200605.nc4",4.75737106171437e-05,7.3404244460562e-08,0.00947103183716536,1.17960560321808,7.02904009819031,287.91389465332,"2006","05",2006-05-01
"Beloit, WI-IL","200606.nc4",3.9897106034914e-05,0,0.0118162385188043,1.16559517383575,5.79582738876343,292.623275756836,"2006","06",2006-06-01
"Beloit, WI-IL","200607.nc4",5.56842351215892e-05,0,0.0148156173527241,1.14529931545258,5.71016526222229,296.928100585938,"2006","07",2006-07-01
"Beloit, WI-IL","200608.nc4",3.49026468029479e-05,0,0.0122215603478253,1.15149658918381,5.84021711349487,295.850341796875,"2006","08",2006-08-01
"Beloit, WI-IL","200609.nc4",5.98102924413979e-05,0,0.00923621375113726,1.17878752946854,6.60278058052063,288.923400878906,"2006","09",2006-09-01
"Beloit, WI-IL","200610.nc4",3.02945718431147e-05,1.58629666202614e-06,0.00566509203054011,1.21324652433395,7.55377078056335,281.227874755859,"2006","10",2006-10-01
"Beloit, WI-IL","200611.nc4",5.48289990547346e-05,2.45384508161806e-05,0.00462349783629179,1.23600196838379,7.1063506603241,277.252456665039,"2006","11",2006-11-01
"Beloit, WI-IL","200612.nc4",2.59672951870016e-05,9.34690751819289e-06,0.00336134654935449,1.2631009221077,8.08676624298096,271.812057495117,"2006","12",2006-12-01
"Beloit, WI-IL","200701.nc4",1.27970574794745e-05,1.05965509646921e-05,0.00269607140216976,1.27464151382446,8.07747650146484,268.999588012695,"2007","01",2007-01-01
"Beloit, WI-IL","200702.nc4",2.70716300292406e-05,2.65199678324279e-05,0.00189305265666917,1.30091559886932,8.24057626724243,263.69596862793,"2007","02",2007-02-01
"Beloit, WI-IL","200703.nc4",5.33072561665904e-05,1.03905322248465e-05,0.00527702504768968,1.23582369089127,8.38875579833984,277.393524169922,"2007","03",2007-03-01
"Beloit, WI-IL","200704.nc4",4.03283338528126e-05,9.45808960750583e-06,0.0056478357873857,1.21914952993393,8.02729105949402,280.035797119141,"2007","04",2007-04-01
"Beloit, WI-IL","200705.nc4",2.95490162898204e-05,0,0.00982621405273676,1.18157345056534,7.5337336063385,289.53239440918,"2007","05",2007-05-01
"Beloit, WI-IL","200706.nc4",4.9688553190208e-05,0,0.0127832125872374,1.15770322084427,6.00449705123901,293.913970947266,"2007","06",2007-06-01
"Beloit, WI-IL","200707.nc4",2.11128972296137e-05,0,0.0127533269114792,1.15317857265472,5.61213827133179,295.242050170898,"2007","07",2007-07-01
"Beloit, WI-IL","200708.nc4",5.95705951127457e-05,0,0.015277155674994,1.1483171582222,5.64178347587585,295.868682861328,"2007","08",2007-08-01
"Beloit, WI-IL","200709.nc4",2.10551297641359e-05,0,0.010981900151819,1.17302805185318,6.86599850654602,291.223068237305,"2007","09",2007-09-01
"Beloit, WI-IL","200710.nc4",2.53908319791663e-05,0,0.00838177744299173,1.1898387670517,7.9966824054718,286.647369384766,"2007","10",2007-10-01
"Beloit, WI-IL","200711.nc4",1.22036672109971e-05,1.35848523541426e-06,0.00376010802574456,1.24482727050781,7.83308696746826,275.391464233398,"2007","11",2007-11-01
"Beloit, WI-IL","200712.nc4",4.76661498396425e-05,4.03685407945886e-05,0.00234293681569397,1.28343898057938,6.85718679428101,267.150787353516,"2007","12",2007-12-01
"Beloit, WI-IL","200801.nc4",2.02820783670177e-05,1.33262501549325e-05,0.00248148338869214,1.28905886411667,8.17437791824341,266.053207397461,"2008","01",2008-01-01
"Beloit, WI-IL","200802.nc4",3.99957134504803e-05,3.1707526432001e-05,0.00213713571429253,1.29187572002411,7.06296062469482,265.008056640625,"2008","02",2008-02-01
"Beloit, WI-IL","200803.nc4",3.89967080991482e-05,2.19781477426295e-05,0.00338656653184444,1.26048362255096,7.18055152893066,272.0458984375,"2008","03",2008-03-01
"Beloit, WI-IL","200804.nc4",4.34236881119432e-05,1.82523757530362e-06,0.00644163065589964,1.21259218454361,8.07624006271362,281.405059814453,"2008","04",2008-04-01
"Beloit, WI-IL","200805.nc4",4.23865021730307e-05,0,0.00801491923630238,1.18960785865784,7.48494100570679,285.705200195312,"2008","05",2008-05-01
"Beloit, WI-IL","200806.nc4",4.46595822722884e-05,0,0.0133049711585045,1.15580594539642,7.23627138137817,293.406143188477,"2008","06",2008-06-01
"Beloit, WI-IL","200807.nc4",5.33302809344605e-05,0,0.0148952179588377,1.15125232934952,5.91254043579102,294.983489990234,"2008","07",2008-07-01
"Beloit, WI-IL","200808.nc4",1.88123849511612e-05,0,0.0133435339666903,1.15901404619217,5.32517790794373,293.780334472656,"2008","08",2008-08-01
"Beloit, WI-IL","200809.nc4",5.92377054999815e-05,0,0.0110443416051567,1.17581814527512,5.99418687820435,290.725936889648,"2008","09",2008-09-01
"Beloit, WI-IL","200810.nc4",1.92121597137884e-05,1.18515249697415e-10,0.00638271705247462,1.21330487728119,7.36034393310547,282.943618774414,"2008","10",2008-10-01
"Beloit, WI-IL","200811.nc4",1.7593148186279e-05,4.76573291052773e-06,0.00423749070614576,1.24239349365234,7.52985286712646,275.466659545898,"2008","11",2008-11-01
"Beloit, WI-IL","200812.nc4",5.59793952561449e-05,3.84156373911537e-05,0.00209047121461481,1.2921941280365,8.67326545715332,265.234512329102,"2008","12",2008-12-01
"Beloit, WI-IL","200901.nc4",1.40256001941452e-05,1.29369082060293e-05,0.00158039247617126,1.31126588582993,7.24010753631592,261.634643554688,"2009","01",2009-01-01
"Beloit, WI-IL","200902.nc4",3.93965074181324e-05,8.49458410812076e-06,0.00286319630686194,1.27360600233078,8.44272756576538,269.376281738281,"2009","02",2009-02-01
"Beloit, WI-IL","200903.nc4",7.87053832027595e-05,2.28576154768234e-05,0.00415854854509234,1.24885612726212,8.16189861297607,274.852752685547,"2009","03",2009-03-01
"Beloit, WI-IL","200904.nc4",2.74961957984488e-05,2.33576031405391e-06,0.0058780750259757,1.21738266944885,8.19616174697876,280.394622802734,"2009","04",2009-04-01
"Beloit, WI-IL","200905.nc4",7.78157154854853e-05,0,0.0087151057086885,1.18804198503494,7.33359122276306,287.128524780273,"2009","05",2009-05-01
"Beloit, WI-IL","200906.nc4",4.46431422460591e-05,0,0.0129457479342818,1.16107589006424,5.74024891853333,292.235015869141,"2009","06",2009-06-01
"Beloit, WI-IL","200907.nc4",5.43225451110629e-05,0,0.012302806135267,1.16347903013229,5.64343023300171,292.388900756836,"2009","07",2009-07-01
"Beloit, WI-IL","200908.nc4",0.00010350519005442,0,0.0130137195810676,1.16213846206665,6.41960549354553,292.909255981445,"2009","08",2009-08-01
"Beloit, WI-IL","200909.nc4",1.39893759296683e-05,0,0.0106807099655271,1.17606163024902,4.77373743057251,290.781967163086,"2009","09",2009-09-01
"Beloit, WI-IL","200910.nc4",5.46221108379541e-05,9.89413963259356e-09,0.00599421607330441,1.21470040082932,7.15192794799805,280.789916992188,"2009","10",2009-10-01
"Beloit, WI-IL","200911.nc4",1.75244931597263e-05,2.01166471924807e-06,0.00511952233500779,1.22788500785828,6.97996091842651,278.961685180664,"2009","11",2009-11-01
"Beloit, WI-IL","200912.nc4",3.77987689716974e-05,3.38551635650219e-05,0.00248207338154316,1.27927333116531,7.3515100479126,267.541229248047,"2009","12",2009-12-01
"Beloit, WI-IL","201001.nc4",1.01336850093503e-05,7.03844352756278e-06,0.00195463863201439,1.3011668920517,7.14876747131348,264.071838378906,"2010","01",2010-01-01
"Beloit, WI-IL","201002.nc4",1.5344342955359e-05,1.43060879054246e-05,0.00260796782094985,1.27711600065231,6.33889842033386,268.261428833008,"2010","02",2010-02-01
"Beloit, WI-IL","201003.nc4",2.13963021451491e-05,3.41619568189344e-06,0.00472571165300906,1.2317521572113,6.46856260299683,277.483917236328,"2010","03",2010-03-01
"Beloit, WI-IL","201004.nc4",4.51750202046242e-05,1.24466976103577e-06,0.0072855157777667,1.19734936952591,8.00291466712952,284.350341796875,"2010","04",2010-04-01
"Beloit, WI-IL","201005.nc4",4.97755936521571e-05,1.05990517340615e-06,0.00974646490067244,1.18193131685257,6.95246529579163,288.408294677734,"2010","05",2010-05-01
"Beloit, WI-IL","201006.nc4",8.35276041470934e-05,0,0.0143759651109576,1.15424364805222,5.92421674728394,293.943634033203,"2010","06",2010-06-01
"Beloit, WI-IL","201007.nc4",8.75896657817066e-05,0,0.0164396977052093,1.1447314620018,5.82819986343384,296.602828979492,"2010","07",2010-07-01
"Beloit, WI-IL","201008.nc4",2.39107412198791e-05,0,0.0160472504794598,1.14680469036102,5.53046560287476,296.08381652832,"2010","08",2010-08-01
"Beloit, WI-IL","201009.nc4",6.50340152787976e-05,0,0.010326414834708,1.17579209804535,7.0064754486084,289.613418579102,"2010","09",2010-09-01
"Beloit, WI-IL","201010.nc4",1.40329984787968e-05,3.34827152115302e-10,0.00673632835969329,1.1983979344368,7.08659553527832,284.881729125977,"2010","10",2010-10-01
"Beloit, WI-IL","201011.nc4",1.6938505723374e-05,3.83881013021892e-06,0.0042919481638819,1.23688232898712,7.67239499092102,276.673263549805,"2010","11",2010-11-01
"Beloit, WI-IL","201012.nc4",2.42069509113207e-05,1.84967093446176e-05,0.00211086368653923,1.29191213846207,7.01263666152954,265.60774230957,"2010","12",2010-12-01
"Beloit, WI-IL","201101.nc4",1.34462061396334e-05,1.32267014123499e-05,0.00189641007455066,1.29372787475586,6.56407904624939,264.947204589844,"2011","01",2011-01-01
"Beloit, WI-IL","201102.nc4",3.73419316019863e-05,3.34512988047209e-05,0.00267363525927067,1.27922022342682,8.25991296768188,267.794570922852,"2011","02",2011-02-01
"Beloit, WI-IL","201103.nc4",3.29288777720649e-05,5.10410086462798e-06,0.0037045709323138,1.25379770994186,7.03290867805481,273.875640869141,"2011","03",2011-03-01
"Beloit, WI-IL","201104.nc4",8.16866631794255e-05,1.28995452541858e-05,0.00581298139877617,1.21317648887634,8.32120656967163,280.023056030273,"2011","04",2011-04-01
"Beloit, WI-IL","201105.nc4",3.36074663209729e-05,3.26401017325395e-10,0.00924344453960657,1.18583434820175,7.62099957466125,286.866622924805,"2011","05",2011-05-01
"Beloit, WI-IL","201106.nc4",0.000103806640254334,0,0.0132482852786779,1.1576099395752,6.57686614990234,293.178909301758,"2011","06",2011-06-01
"Beloit, WI-IL","201107.nc4",4.32169908890501e-05,0,0.0170715656131506,1.13883429765701,5.03958415985107,297.939743041992,"2011","07",2011-07-01
"Beloit, WI-IL","201108.nc4",2.72755096375477e-05,0,0.0139355207793415,1.15087604522705,4.89474391937256,295.01708984375,"2011","08",2011-08-01
"Beloit, WI-IL","201109.nc4",2.98042286885902e-05,0,0.00900250906124711,1.18082565069199,6.65506100654602,288.944137573242,"2011","09",2011-09-01
"Beloit, WI-IL","201110.nc4",1.05272515611432e-05,1.59663092209189e-10,0.00651315646246076,1.20061135292053,7.0167543888092,284.565368652344,"2011","10",2011-10-01
"Beloit, WI-IL","201111.nc4",4.54319979326101e-05,1.79570810132645e-06,0.00445325090549886,1.23278439044952,8.46641540527344,277.195022583008,"2011","11",2011-11-01
"Beloit, WI-IL","201112.nc4",3.58911111106863e-05,5.48271668776579e-06,0.00321453053038567,1.26139658689499,7.03671097755432,272.1259765625,"2011","12",2011-12-01
"Beloit, WI-IL","201201.nc4",2.36956784647191e-05,1.62170117619098e-05,0.00270872341934592,1.26954901218414,8.04385566711426,269.272506713867,"2012","01",2012-01-01
"Beloit, WI-IL","201202.nc4",2.39348037212039e-05,1.18225730147969e-05,0.00301664741709828,1.26356673240662,7.38081336021423,271.508850097656,"2012","02",2012-02-01
"Beloit, WI-IL","201203.nc4",3.43971823895117e-05,4.75505919439456e-06,0.00718607031740248,1.20716416835785,8.5973744392395,282.803085327148,"2012","03",2012-03-01
"Beloit, WI-IL","201204.nc4",5.11451889906311e-05,8.79172377121762e-08,0.00587845221161842,1.21372574567795,7.73381853103638,281.612243652344,"2012","04",2012-04-01
"Beloit, WI-IL","201205.nc4",1.55379261741473e-05,0,0.00992209650576115,1.17444068193436,7.13182854652405,290.138320922852,"2012","05",2012-05-01
"Beloit, WI-IL","201206.nc4",4.65927951154299e-06,0,0.0108257825486362,1.15317440032959,6.78902697563171,295.071212768555,"2012","06",2012-06-01
"Beloit, WI-IL","201207.nc4",1.41173527481442e-05,0,0.0129311089403927,1.13279294967651,5.22524929046631,300.190643310547,"2012","07",2012-07-01
"Beloit, WI-IL","201208.nc4",1.55164889292791e-05,0,0.0102618220262229,1.15188294649124,5.07598805427551,295.830947875977,"2012","08",2012-08-01
"Beloit, WI-IL","201209.nc4",1.73465195985045e-05,0,0.00814248248934746,1.17779541015625,6.31837677955627,289.960800170898,"2012","09",2012-09-01
"Beloit, WI-IL","201210.nc4",6.83251200825907e-05,4.43344971845505e-10,0.00589301809668541,1.20870977640152,7.69857311248779,282.130401611328,"2012","10",2012-10-01
